,Unnamed: 0,File_Name,rank,Rank_Diff,Time,SSIM,PSNR
50,50,ILSVRC2012_val_00000023.1_200.j2k,1,-1,6.627064120999877,0.9255544914425792,16.8018548438396
51,51,"ILSVRC2012_val_00005223.4_25,20.j2k",2,-2,7.839554077999992,0.6792840779609899,14.245885484827163
52,52,"ILSVRC2012_val_00001487.8_100,20.j2k",39,-39,7.774494598999809,0.5396246811996578,13.855715464839127
53,53,"ILSVRC2012_val_00001745.8_15,10,1.j2k",4,7,6.325166737000017,0.6148223309500432,13.853272805120671
54,54,ILSVRC2012_val_00005046.1_10.j2k,0,0,7.137460940999973,0.6572414809522973,13.197932327438133
55,55,"ILSVRC2012_val_00048756.8_50,40.j2k",135,-134,6.456958915000088,0.42018036670346093,12.39588247548152
56,56,ILSVRC2012_val_00049923.1_25.j2k,3,-3,6.4210177639999975,0.6431834544839026,12.13675613992182
57,57,"ILSVRC2012_val_00001745.8_50,40.j2k",324,-313,6.508696044000089,0.2078391672723524,11.022632169519623
58,58,"ILSVRC2012_val_00005223.8_25,20.j2k",32,-32,7.05495173700001,0.6520647251352669,13.613703299128034
59,59,ILSVRC2012_val_00043133.4_10.j2k,0,0,7.0254725370000415,0.8403884300840849,12.76686119149543
60,60,"ILSVRC2012_val_00004218.2_200,40,20.j2k",6,-2,7.152215238000053,0.7726719200383322,13.878223749305446
61,61,ILSVRC2012_val_00030069.1_100.j2k,0,0,8.051230710000027,0.7810810600776172,12.038192005616159
62,62,"ILSVRC2012_val_00049370.2_15,10,1.j2k",1,-1,6.8768604360000145,0.9003897722024522,14.89021007668905
63,63,ILSVRC2012_val_00040587.4_100.j2k,38,-38,6.2620722359999945,0.4346515860466297,12.10495564461838
64,64,"ILSVRC2012_val_00002998.2_25,20.j2k",0,1,6.363845503999982,0.3304962925671359,15.248481179844966
65,65,ILSVRC2012_val_00043109.4_100.j2k,267,-267,6.245412564999924,0.5204940096367838,12.123955183856735
66,66,ILSVRC2012_val_00048800.4_15.j2k,44,-44,6.239397663000092,0.6231221155948845,14.389480052532795
67,67,ILSVRC2012_val_00004573.8_10.j2k,461,-399,6.245419378999942,0.6724034371359835,13.408054287595274
68,68,"ILSVRC2012_val_00002998.1_10,5.j2k",0,1,6.312250235000192,0.3404013124284669,15.352827067643574
69,69,"ILSVRC2012_val_00001063.4_10,5,1.j2k",3,-2,6.299024003000112,0.6068180056314729,12.986022016739225
70,70,"ILSVRC2012_val_00001063.1_15,10,1.j2k",1,0,6.583383656000023,0.62428023401729,13.38764872238389
71,71,"ILSVRC2012_val_00002998.8_15,10,1.j2k",0,1,6.280903178000018,0.31061374077343673,15.142505000313614
72,72,"ILSVRC2012_val_00033235.2_15,10,1.j2k",1,0,6.3740767520000645,0.6823761597828495,11.405328390035177
73,73,"ILSVRC2012_val_00029641.4_200,40,20.j2k",3,-3,6.986541523000143,0.6595063963280806,11.952169340094585
74,74,"ILSVRC2012_val_00000785.1_10,5,1.j2k",18,-10,6.457194956999956,0.6077428795169731,12.8957804435649
75,75,"ILSVRC2012_val_00046567.8_50,40.j2k",2,-2,8.040018184000019,0.6113716740590147,12.521468794629733
